"";"anime_id";"name";"genre";"type";"episodes";"rating";"members"
"1811";2512;"Detective Conan OVA 02: 16 Suspects";"Adventure, Comedy, Mystery, Police, Shounen";"OVA";"1";7,43;8548
"1812";2658;"Doraemon Movie 09: Nobita no Parallel Saiyuuki";"Adventure, Fantasy, Kids, Sci-Fi, Shounen";"Movie";"1";7,43;1189
"1813";6930;"Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi";"Adventure, Comedy, Fantasy, Kids";"Movie";"1";7,43;1034
"1814";6401;"ef: A Tale of Melodies. - Prologue";"Music";"Special";"1";7,43;13745
"1815";3568;"Ganbarist! Shun";"Comedy, Shounen, Sports";"TV";"30";7,43;1700
"1816";1441;"Ginga Tetsudou no Yoru";"Drama, Fantasy, Historical, Kids, Mystery";"Movie";"1";7,43;7755
"1817";15699;"Haiyore! Nyaruko-san W";"Comedy, Parody, Sci-Fi";"TV";"12";7,43;84442
"1818";30991;"Himouto! Umaru-chan: Umaru-chan Mou Ikkai!";"Comedy, School, Seinen, Slice of Life";"OVA";"1";7,43;21413
"1819";14753;"Hori-san to Miyamura-kun";"Comedy, Romance, School, Shounen";"OVA";"3";7,43;26535
"1820";13469;"Hyouka: Motsubeki Mono wa";"Slice of Life";"OVA";"1";7,43;68823
"1821";18295;"Kakumeiki Valvrave 2nd Season";"Action, Mecha, Space";"TV";"12";7,43;57434
"1822";3958;"Kannagi";"Comedy, School, Shounen, Supernatural";"TV";"13";7,43;94202
"1823";32574;"Kekkai Sensen: Ousama no Restaurant no Ousama";"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire";"OVA";"1";7,43;9335
"1824";845;"Kiba";"Adventure, Fantasy, Shounen";"TV";"51";7,43;47651
"1825";32953;"Koi ni Naritai Aquarium";"Music";"Music";"1";7,43;1683
"1826";1090;"Mobile Suit Gundam I";"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space";"Movie";"1";7,43;12877
"1828";2472;"Naruto: Shippuuden Movie 1";"Action, Adventure, Comedy, Fantasy, Shounen";"Movie";"1";7,43;108170
"1829";4437;"Naruto: Shippuuden Movie 2 - Kizuna";"Action, Martial Arts, Shounen, Supernatural";"Movie";"1";7,43;97818
"1830";1237;"One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!";"Action, Adventure, Comedy, Fantasy, Shounen, Super Power";"Special";"1";7,43;17175
"1831";13659;"Ore no Imouto ga Konnani Kawaii Wake ga Nai.";"Comedy, Seinen, Slice of Life";"TV";"13";7,43;194791
"1832";2141;"Oseam";"Adventure, Drama";"Movie";"1";7,43;3648
"1833";108;"Ou Dorobou Jing in Seventh Heaven";"Adventure, Comedy, Fantasy, Psychological, Shounen";"OVA";"3";7,43;8561
"1834";161;"Peace Maker Kurogane";"Action, Comedy, Historical, Samurai, Shounen";"TV";"24";7,43;35123
"1835";527;"Pokemon";"Action, Adventure, Comedy, Fantasy, Kids";"TV";"276";7,43;229157
"1836";2182;"Robot Carnival";"Fantasy, Sci-Fi";"OVA";"1";7,43;7213
"1837";13599;"Robotics;Notes";"Drama, Mystery, School, Sci-Fi";"TV";"22";7,43;107304
"1838";4664;"Rurouni Kenshin: Special Techniques";"Action, Comedy, Samurai";"Special";"1";7,43;6677
"1839";32175;"Shounen Maid";"Comedy, Shoujo, Slice of Life";"TV";"12";7,43;30363
"1840";1171;"Slayers Excellent";"Adventure, Comedy, Demons, Fantasy, Magic, Shounen, Supernatural";"OVA";"3";7,43;13842
"1842";11793;"Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode";"Comedy, Drama, Slice of Life";"Special";"1";7,44;5533
"1843";4663;"Tekken Chinmi";"Action, Adventure, Historical, Martial Arts, Shounen";"TV";"20";7,43;1833
"1844";2113;"Tenkuu Senki Shurato";"Action, Fantasy, Magic, Shounen";"TV";"38";7,43;4914
"1845";3036;"Tobe! Isami";"Action, Adventure, Comedy, Romance, Shounen";"TV";"50";7,43;854
"1847";2427;"Unico";"Adventure, Fantasy, Kids";"Movie";"1";7,43;2063
"1848";7058;"Uragiri wa Boku no Namae wo Shitteiru";"Adventure, Drama, Fantasy, Shoujo, Shounen Ai";"TV";"24";7,43;55040
"1849";28405;"Ansatsu Kyoushitsu (TV): Deai no Jikan";"Action, Comedy, School, Shounen";"Special";"1";7,42;29382
"1850";9544;"Biohazard: Damnation";"Action, Horror, Sci-Fi";"Movie";"1";7,42;10737
"1851";1983;"Black Jack: Futari no Kuroi Isha";"Drama";"Movie";"1";7,42;2634
"1852";2756;"Cheonnyeon-yeowoo Yeowoobi";"Drama, Fantasy, Sci-Fi";"Movie";"1";7,42;9045
"1853";5065;"Detroit Metal City: Birth of the Metal Devil";"Comedy, Music, Parody, Romance";"Special";"1";7,42;16101
"1854";10444;"Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku";"Action, Adventure, Comedy, Fantasy, Shounen";"TV";"24";7,42;12505
"1855";332;"Dokidoki Densetsu: Mahoujin Guru Guru";"Adventure, Comedy, Fantasy, Magic, Shounen";"TV";"38";7,42;1625
"1856";2677;"Doraemon Movie 11: Nobita to Animal Planet";"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen";"Movie";"1";7,42;1581
"1857";2661;"Doraemon Movie 13: Nobita to Kumo no Oukoku";"Adventure, Comedy";"Movie";"1";7,42;1817
"1858";19645;"Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai";"Adventure, Comedy, Fantasy, Kids";"Movie";"1";7,42;754
"1859";21681;"Hanayamata";"Comedy, School, Seinen, Slice of Life";"TV";"12";7,42;55536
"1860";1030;"Heisei Tanuki Gassen Ponpoko";"Kids";"Movie";"1";7,42;34263
"1861";31989;"Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso";"Music, School";"Movie";"1";7,42;8349
"1862";3859;"Himitsu: The Revelation";"Mystery, Police, Psychological, Sci-Fi, Shoujo";"TV";"26";7,42;11761
"1863";10804;"Ikoku Meiro no Croisée Special";"Historical, Seinen, Slice of Life";"Special";"1";7,42;5950
"1864";10805;"Kami nomi zo Shiru Sekai: 4-nin to Idol";"Comedy, Music, Shounen, Supernatural";"OVA";"1";7,42;57797
"1865";10536;"Kimi ni Todoke 2nd Season Specials";"Comedy, Romance, Shoujo";"Special";"3";7,42;23498
"1866";22817;"Kindaichi Shounen no Jikenbo Returns";"Mystery, Shounen";"TV";"25";7,42;8128
"1867";17259;"Kuroko no Basket: Oshaberi Shiyokka";"Comedy, School, Shounen, Sports";"Special";"1";7,42;23937
"1868";335;"Matantei Loki Ragnarok";"Comedy, Magic, Mystery, Shounen, Supernatural";"TV";"26";7,42;25098
"1869";738;"MÄR";"Action, Adventure, Comedy, Fantasy, Shounen";"TV";"102";7,42;28968
"1870";2294;"Mobile Suit Gundam Seed Destiny Special Edition";"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space";"Special";"4";7,42;7799
"1872";20939;"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA";"Comedy, Romance, School";"OVA";"1";7,42;35583
"1873";12753;"Phi Brain: Kami no Puzzle - Orpheus Order-hen";"Action, Game, Mystery, Shounen";"TV";"25";7,42;29878
"1874";15651;"Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen";"Action, Game, Mystery, Shounen";"TV";"25";7,42;20424
"1875";1255;"Saint Seiya: Shinku no Shounen Densetsu";"Adventure, Fantasy, Sci-Fi, Shounen";"Movie";"1";7,42;8849
"1876";1259;"Saint Seiya: Tenkai-hen Josou - Overture";"Adventure, Sci-Fi, Shounen";"Movie";"1";7,42;11705
"1877";1381;"Seikai no Monshou Special";"Action, Military, Romance, Sci-Fi, Space";"Special";"1";7,42;2439
"1878";867;"Slayers Gorgeous";"Adventure, Comedy, Fantasy, Magic, Supernatural";"Movie";"1";7,42;12755
"1879";869;"Slayers Return";"Adventure, Comedy, Fantasy, Magic, Shounen";"Movie";"1";7,42;12909
"1880";2013;"Taiho Shichau zo The Movie";"Action, Comedy, Drama, Police, Shounen";"Movie";"1";7,42;4029
"1881";5141;"Taishou Yakyuu Musume.";"Comedy, Historical, School, Seinen, Sports";"TV";"12";7,42;12248
"1882";2683;"Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku";"Action, Drama, Fantasy, Horror, Martial Arts, Mystery, School";"TV";"12";7,42;21972
"1883";3051;"Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!";"Fantasy, Music, Romance, Shoujo";"Movie";"1";7,42;2319
"1885";5525;"07-Ghost";"Action, Demons, Fantasy, Magic, Military, Shoujo";"TV";"25";7,41;126083
"1886";49;"Aa! Megami-sama!";"Comedy, Magic, Romance, Seinen, Supernatural";"OVA";"5";7,41;34590
"1887";1292;"Afro Samurai";"Action, Adventure, Samurai";"TV";"5";7,41;135708
"1888";3549;"Allison to Lillia";"Action, Adventure, Shounen";"TV";"26";7,41;27571
"1889";5578;"Aoyama Goushou Tanpenshuu";"Adventure, Comedy, Mystery, Police, Shounen";"Special";"7";7,41;2177
"1890";3203;"Chibi Maruko-chan Movie";"Comedy, School, Shoujo";"Movie";"1";7,41;980
"1891";10638;"Denpa Onna to Seishun Otoko Special";"Comedy, Sci-Fi, Seinen";"Special";"1";7,41;34723
"1892";2654;"Doraemon Movie 22: Nobita to Tsubasa no Yuusha-tachi";"Adventure, Fantasy, Kids, Shounen";"Movie";"1";7,41;1240
"1893";2393;"Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai";"Adventure, Comedy, Fantasy, Kids";"Movie";"1";7,41;1973
"1894";12875;"Ginga e Kickoff!!";"Shounen, Sports";"TV";"39";7,41;11907
"1895";287;"Grappler Baki (TV)";"Shounen, Sports";"TV";"24";7,41;23220
"1896";20689;"Hamatora The Animation";"Comedy, Mystery, Super Power";"TV";"12";7,41;133571
"1897";27829;"Heavy Object";"Action, Mecha, Military, Sci-Fi";"TV";"24";7,41;68382
"1898";1410;"IGPX: Immortal Grand Prix (2005) 2nd Season";"Mecha, Sci-Fi, Shounen, Sports";"TV";"13";7,41;6863
"1899";953;"Jyu Oh Sei";"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo";"TV";"11";7,41;44766
"1900";10298;"Kaichou wa Maid-sama!: Goshujinsama to Asonjao?";"Comedy, School, Shoujo";"Special";"1";7,41;41241
"1901";147;"Kimi ga Nozomu Eien";"Drama, Romance, Slice of Life";"TV";"14";7,41;90379
"1902";16732;"Kiniro Mosaic";"Comedy, School, Slice of Life";"TV";"12";7,41;78131
"1903";844;"Konjiki no Gash Bell!!: 101 Banme no Mamono";"Adventure, Shounen, Supernatural";"Movie";"1";7,41;4425
"1904";6299;"Maria-sama ga Miteru 4th Specials";"Comedy";"Special";"11";7,41;3659
"1905";7761;"Masuda Kousuke Gekijou Gag Manga Biyori +";"Comedy";"TV";"12";7,41;1123
"1906";3225;"Minami-ke Okawari";"Comedy, School, Slice of Life";"TV";"13";7,41;50837
"1907";6288;"Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer";"Action, Mecha, Sci-Fi, Space";"Movie";"1";7,41;37069
"1908";2926;"Myself; Yourself";"Drama, Romance, School";"TV";"13";7,41;115075
"1909";272;"Noir";"Action, Drama, Mystery";"TV";"26";7,41;66036
"1910";28683;"One Piece: Episode of Alabasta - Prologue";"Action, Adventure, Fantasy, Shounen";"OVA";"1";7,41;4225
"1911";326;"Petshop of Horrors";"Horror, Josei, Mystery, Supernatural";"TV";"4";7,41;32696
"1912";10711;"Plastic Neesan";"Comedy, School";"ONA";"12";7,41;83977
"1913";2744;"Potemayo";"Comedy, School, Seinen";"TV";"12";7,41;11411
"1914";5753;"Precure All Stars Movie DX: Minna Tomodachi?Kiseki no Zenin Daishuugou!";"Action, Fantasy, Magic, Shoujo";"Movie";"1";7,41;2957
"1915";1329;"Rail of the Star: A True Story of Children";"Drama, Historical";"Movie";"1";7,41;1302
"1916";2193;"Saiunkoku Monogatari Soushuuhen";"Adventure, Comedy, Drama, Fantasy, Historical, Romance";"Special";"9";7,41;3263
"1917";22273;"Selector Infected WIXOSS";"Game, Psychological";"TV";"12";7,41;80964
"1918";868;"Slayers Great";"Adventure, Comedy, Fantasy, Magic, Shounen";"Movie";"1";7,41;12760
"1919";5226;"Souten Kouro";"Action, Adventure, Historical";"TV";"26";7,41;9852
"1920";15077;"Tabisuru Nuigurumi: Traveling Daru";"Kids, Slice of Life";"OVA";"1";7,41;2565
"1921";541;"Tenchi Muyou! Ryououki 3rd Season";"Action, Comedy, Harem, Sci-Fi, Shounen, Space";"OVA";"6";7,41;12242
"1922";32174;"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.";"Comedy, Drama, Music";"Special";"1";7,41;2602
"1923";10834;"Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou";"Comedy, Romance, School, Super Power";"Special";"6";7,4;19758
"1924";5356;"Canaan";"Action, Seinen";"TV";"13";7,4;123217
"1925";15611;"Cardfight!! Vanguard: Link Joker-hen";"Action, Adventure, Demons, Game, Shounen";"TV";"59";7,4;9075
"1926";20479;"Choujigen Game Neptune The Animation OVA";"Action, Comedy, Fantasy, Sci-Fi";"OVA";"1";7,4;16067
"1927";21395;"Crayon Shin-chan Movie 22: Gachinko! Gyakushuu no Robo To-chan";"Comedy, Kids, Shounen";"Movie";"1";7,4;704
"1928";2398;"Digimon Adventure 02: Diablomon no Gyakushuu";"Adventure, Comedy, Drama, Kids, Sci-Fi";"Movie";"1";7,4;31961
"1929";32410;"Dimension W: W no Tobira Online";"Sci-Fi, Seinen";"Special";"Unknown";7,4;4799
"1930";3727;"Doraemon Movie 01: Nobita no Kyouryuu";"Adventure, Comedy";"Movie";"1";7,4;1773
"1931";30694;"Dragon Ball Super";"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power";"TV";"Unknown";7,4;111443
"1932";12231;"Dragon Ball: Episode of Bardock";"Action, Adventure, Comedy, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power";"Special";"1";7,4;29030
"1933";1906;"Harukanaru Toki no Naka de: Maihitoyo";"Drama, Fantasy, Historical, Magic, Romance, Shoujo, Supernatural";"Movie";"1";7,4;4019
"1934";1206;"Ihatov Gensou: Kenji no Haru";"Drama, Historical, Slice of Life";"Movie";"1";7,4;3607
"1936";2808;"Irregular Hunter X: The Day of Sigma";"Action, Mecha, Sci-Fi, Shounen";"OVA";"1";7,4;6348
"1937";4483;"Mahoutsukai ni Taisetsu na Koto: Natsu no Sora";"Drama, Magic, Shounen, Slice of Life";"TV";"12";7,4;14911
"1938";99;"Mai-Otome";"Comedy, Drama, Fantasy, Magic";"TV";"26";7,4;36924
"1939";1196;"Masuda Kousuke Gekijou Gag Manga Biyori";"Comedy, Parody";"TV";"12";7,4;5423
"1940";16444;"Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki";"Fantasy, Supernatural";"OVA";"1";7,4;44450
"1941";4062;"Musashi no Ken";"Shounen, Sports";"TV";"72";7,4;971
"1942";5597;"Natsu no Arashi!";"Comedy, Romance, Supernatural";"TV";"13";7,4;30098
"1944";10928;"Nogizaka Haruka no Himitsu: Finale";"Comedy, Romance";"OVA";"4";7,4;20660
"1945";4114;"Onegai My Melody: Kuru Kuru Shuffle!";"Comedy, Fantasy, Magic";"TV";"52";7,4;1962
"1946";1526;"Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario";"Action, Adventure, Drama, Fantasy, Kids";"Movie";"1";7,4;46887
"1947";4921;"Ramayana: The Legend of Prince Rama";"Adventure";"Movie";"1";7,4;517
"1948";2111;"Rockman.EXE Movie: Hikari to Yami no Program";"Action, Adventure, Game, Kids";"Movie";"1";7,4;2562
"1949";15963;"Seitokai no Ichizon Lv.2: Watasu Seitokai";"Comedy, Harem, Parody, School";"OVA";"1";7,4;11554
"1952";9793;"Senjou no Valkyria 3: Tagatame no Juusou";"Action, Fantasy, Military";"OVA";"2";7,4;9847
"1953";6380;"Tetsuwan Birdy Decode: The Cipher";"Action, Comedy, Sci-Fi";"OVA";"1";7,4;12944
"1954";3089;"The Sky Crawlers";"Drama, Military";"Movie";"1";7,4;32660
"1955";944;"The Third: Aoi Hitomi no Shoujo";"Action, Adventure, Sci-Fi, Seinen";"TV";"24";7,4;14304
"1956";3457;"Vampire Knight";"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire";"TV";"13";7,4;286826
"1957";935;"Witchblade";"Action, Sci-Fi, Super Power";"TV";"24";7,4;64697
"1958";14951;"Wonderful Rush";"Music";"Music";"1";7,4;6807
"1959";92;"After War Gundam X";"Adventure, Drama, Mecha, Sci-Fi, Space";"TV";"39";7,39;19132
"1960";713;"Air Movie";"Drama, Romance, Supernatural";"Movie";"1";7,39;44179
"1961";3006;"Atashin&#039;chi";"Comedy, Slice of Life";"TV";"330";7,39;1524
"1962";13931;"Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club";"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo";"OVA";"3";7,39;4238
"1963";2675;"Doraemon Movie 17: Nobita to Ginga Express";"Fantasy";"Movie";"1";7,39;1342
"1964";2648;"Doraemon: 2112-nen Doraemon Tanjou";"Comedy, Fantasy, Kids";"Movie";"1";7,39;1277
"1965";2634;"Doraemon: Doraemon Comes Back";"Comedy, Fantasy, Kids, Sci-Fi, Shounen";"Special";"1";7,39;723
"1966";4726;"Druaga no Tou: The Sword of Uruk";"Adventure, Fantasy";"TV";"12";7,39;46237
"1967";27525;"Fate/kaleid liner Prisma?Illya 2wei Herz!";"Action, Comedy, Fantasy, Magic, Slice of Life";"TV";"10";7,39;42499
"1968";664;"Fullmetal Alchemist: Reflections";"Adventure, Comedy, Drama, Fantasy, Military, Shounen";"Special";"1";7,39;24987
"1969";3508;"Genius Party";"Action, Dementia, Fantasy, Mecha, Music, Psychological, Romance, Sci-Fi";"Movie";"7";7,39;18612
"1970";6795;"Genius Party Beyond";"Dementia, Fantasy, Music, Sci-Fi";"Movie";"5";7,39;10660
"1971";4639;"Gosenzo-sama Banbanzai!";"Comedy, Sci-Fi";"OVA";"6";7,39;2095
"1972";386;"H2";"Comedy, Romance, Shounen, Sports";"TV";"41";7,39;4450
"1973";1663;"Haha wo Tazunete Sanzenri";"Adventure, Drama, Historical, Slice of Life";"TV";"52";7,39;3685
"1974";3335;"Haikara-san ga Tooru";"Drama, Historical, Romance, Shoujo, Slice of Life";"TV";"42";7,39;1155
"1975";13271;"Hunter x Hunter Movie: Phantom Rouge";"Action, Adventure, Shounen, Super Power";"Movie";"1";7,39;44589
"1976";6980;"Kaidan Restaurant";"Horror, Kids, Mystery, Supernatural";"TV";"23";7,39;9994
"1977";28623;"Koutetsujou no Kabaneri";"Action, Drama, Fantasy, Horror";"TV";"12";7,39;253027
"1978";8068;"Kuroshitsuji Picture Drama";"Demons, Supernatural";"Special";"1";7,39;12446
"1981";6512;"Nyan Koi!";"Comedy, Harem, Romance";"TV";"12";7,39;142264
"1982";8423;"Ookiku Furikabutte: Natsu no Scorebook";"Comedy, Sports";"OVA";"2";7,39;2167
"1983";418;"Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!";"Adventure, Comedy, Shounen";"Movie";"1";7,39;13073
"1984";6713;"Ranma ½: Nettou Uta Gassen";"Comedy, Music";"OVA";"2";7,39;3676
"1985";2486;"Rumiko Takahashi Anthology";"Comedy, Drama, Romance, Shounen, Slice of Life, Supernatural";"TV";"13";7,39;3420
"1986";1231;"Saber Marionette J to X";"Action, Adventure, Comedy, Harem, Mecha, Sci-Fi";"TV";"26";7,39;8862
"1988";3861;"Shaman King Specials";"Action, Comedy, Shounen, Supernatural";"Special";"5";7,39;12148
"1989";536;"Slayers: The Motion Picture";"Adventure, Comedy, Fantasy, Magic, Shounen";"Movie";"1";7,39;16046
"1990";1147;"Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?";"Action, Comedy, Harem, Sci-Fi, Shounen, Space";"OVA";"1";7,39;6870
"1991";7861;"The Rose and Women of Versailles";"Adventure, Comedy, Drama, Historical, Romance, Shoujo";"Special";"1";7,39;1628
"1992";807;"Tsubasa Chronicle: Tori Kago no Kuni no Himegimi";"Action, Adventure, Drama, Fantasy, Shounen";"Movie";"1";7,39;33633
"1994";32977;"Aggressive Retsuko";"Comedy, Music";"TV";"Unknown";7,38;5465
"1995";282;"Angel Heart";"Action, Drama, Mystery, Romance, Seinen";"TV";"50";7,38;9550
"1996";11697;"Area no Kishi";"Comedy, School, Shounen, Sports";"TV";"37";7,38;38310
"1997";104;"Ayashi no Ceres";"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural";"TV";"24";7,38;38336
"1998";24727;"Baka to Test to Shoukanjuu Ni!: Mahou Hideyoshi Hideyoshi";"Comedy, Magic";"Special";"1";7,38;9418
"1999";6948;"Bakemonogatari Recap";"Mystery, Romance, Supernatural";"Special";"1";7,38;28557
"2001";1521;"Black Jack the Movie";"Drama";"Movie";"1";7,38;6404
"2003";2597;"Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys";"Adventure, Comedy, Mystery, Police, Shounen";"OVA";"1";7,38;7627
"2004";2660;"Doraemon: Nobita&#039;s the Night Before a Wedding";"Fantasy";"Movie";"1";7,38;983
"2005";1858;"Gakuen Utopia Manabi Straight!";"Comedy, School, Slice of Life";"TV";"12";7,38;19315
"2006";411;"Gun x Sword";"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen";"TV";"26";7,38;45921
"2007";14645;"Hiiro no Kakera Dai Ni Shou";"Fantasy, Romance, Shoujo, Supernatural";"TV";"13";7,38;26617
"2008";9013;"Kuruneko Season 2";"Comedy, Slice of Life";"TV";"49";7,38;675
"2009";1374;"Kyoushoku Soukou Guyver (2005)";"Adventure, Sci-Fi, Shounen";"TV";"26";7,38;12337
"2010";1432;"Lupin III: Fuuma Ichizoku no Inbou";"Action, Adventure, Comedy, Shounen";"Movie";"1";7,38;4018
"2011";3345;"Mikan Enikki";"Comedy, Romance, Shoujo, Slice of Life";"TV";"30";7,38;1096
"2012";2152;"Oh! Edo Rocket";"Comedy, Drama, Fantasy, Historical, Sci-Fi";"TV";"26";7,38;8221
"2013";7769;"Ookami-san to Shichinin no Nakama-tachi";"Comedy, Parody, Romance";"TV";"12";7,38;145982
"2014";33190;"Planetarian: Hoshi no Hito";"Magic";"Movie";"1";7,38;9461
"2015";10448;"Rain Town";"Drama";"ONA";"1";7,38;12489
"2016";10825;"Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura";"Comedy, Martial Arts, Slice of Life";"OVA";"1";7,38;2242
"2017";4618;"RideBack";"Action, Drama, Mecha, School, Sci-Fi";"TV";"12";7,38;32835
"2018";10884;"Saki Achiga-hen: Episode of Side-A";"Game, School, Slice of Life";"TV";"12";7,38;22358
"2019";4015;"School Rumble San Gakki";"Comedy, Romance, School, Shounen";"OVA";"2";7,38;41898
"2020";4581;"Shikabane Hime: Aka";"Action, Horror, Martial Arts";"TV";"13";7,38;71502
"2021";152;"Solty Rei";"Action, Sci-Fi, Super Power";"TV";"24";7,38;17943
"2022";75;"Soukyuu no Fafner: Dead Aggressor";"Action, Drama, Mecha, Military, Sci-Fi";"TV";"25";7,38;27516
"2023";341;"Spiral: Suiri no Kizuna";"Drama, Mystery, Shounen";"TV";"25";7,38;36187
"2024";30344;"The iDOLM@STER Cinderella Girls 2nd Season";"Comedy, Drama, Music";"TV";"12";7,38;16736
"2025";3009;"Tiger Mask";"Action, Drama, Shounen, Sports";"TV";"105";7,38;4031
"2026";3088;"Tokyo Marble Chocolate";"Romance, Slice of Life";"OVA";"2";7,38;15425
"2027";712;"Zoids Genesis";"Action, Adventure, Comedy, Mecha, Military";"TV";"50";7,38;9559
"2028";9117;"Amagami SS OVA";"Romance, School";"OVA";"6";7,37;31010
"2029";1278;"Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi";"Comedy, Magic, Romance, Shoujo";"Special";"1";7,37;15135
"2030";1674;"Captain Tsubasa J";"Action, Shounen, Sports";"TV";"47";7,37;13927
"2031";6149;"Chibi Maruko-chan (1995)";"Comedy, Kids, School, Slice of Life";"TV";"Unknown";7,37;1113
"2032";2813;"Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak";"Adventure, Comedy, Drama, Fantasy, Kids";"TV";"52";7,37;3363
"2033";3627;"D.C.II S.S.: Da Capo II Second Season";"Comedy, Drama, Fantasy, Harem, Romance";"TV";"13";7,37;20581
"2034";1369;"Detective Conan OVA 01: Conan vs. Kid vs. Yaiba";"Adventure, Comedy, Mystery, Shounen";"OVA";"1";7,37;10294
"2035";2515;"Detective Conan OVA 05: The Target is Kogoro! The Detective Boys&#039; Secret Investigation";"Adventure, Comedy, Mystery, Police, Shounen";"OVA";"1";7,37;7666
